Sample	Unique Reads	Duplicate Reads
EGAR00001763511_1000IBD00277_metagenomics_1_paired_fastp_kneaddata_paired_1	12378508.0	2818775.0
EGAR00001763511_1000IBD00277_metagenomics_1_paired_fastp_kneaddata_paired_2	12424882.0	2772401.0
EGAR00001763512_1000IBD00281_metagenomics_1_paired_fastp_kneaddata_paired_1	5774290.0	920215.0
EGAR00001763512_1000IBD00281_metagenomics_1_paired_fastp_kneaddata_paired_2	5793783.0	900722.0
EGAR00001763513_1000IBD00286_metagenomics_1_paired_fastp_kneaddata_paired_1	7872059.0	1337415.0
EGAR00001763513_1000IBD00286_metagenomics_1_paired_fastp_kneaddata_paired_2	7908624.0	1300850.0
EGAR00001763514_1000IBD00287_metagenomics_1_paired_fastp_kneaddata_paired_1	10460400.0	2219722.0
EGAR00001763514_1000IBD00287_metagenomics_1_paired_fastp_kneaddata_paired_2	10109041.0	2571081.0
EGAR00001763515_1000IBD00293_metagenomics_1_paired_fastp_kneaddata_paired_1	10696117.0	2488850.0
EGAR00001763515_1000IBD00293_metagenomics_1_paired_fastp_kneaddata_paired_2	10800734.0	2384233.0
EGAR00001763516_1000IBD00295_metagenomics_1_paired_fastp_kneaddata_paired_1	5862912.0	2129118.0
EGAR00001763516_1000IBD00295_metagenomics_1_paired_fastp_kneaddata_paired_2	5893601.0	2098429.0
EGAR00001763517_1000IBD00296_metagenomics_1_paired_fastp_kneaddata_paired_1	9552312.0	1682608.0
EGAR00001763517_1000IBD00296_metagenomics_1_paired_fastp_kneaddata_paired_2	9533510.0	1701410.0
EGAR00001763519_1000IBD00301_metagenomics_1_paired_fastp_kneaddata_paired_1	9543795.0	2351593.0
EGAR00001763519_1000IBD00301_metagenomics_1_paired_fastp_kneaddata_paired_2	9565028.0	2330360.0
EGAR00001763520_1000IBD00304_metagenomics_1_paired_fastp_kneaddata_paired_1	8794801.0	1388621.0
EGAR00001763520_1000IBD00304_metagenomics_1_paired_fastp_kneaddata_paired_2	8890615.0	1292807.0
EGAR00001763521_1000IBD00308_metagenomics_1_paired_fastp_kneaddata_paired_1	5996695.0	929756.0
EGAR00001763521_1000IBD00308_metagenomics_1_paired_fastp_kneaddata_paired_2	5966497.0	959954.0
EGAR00001763522_1000IBD00309_metagenomics_1_paired_fastp_kneaddata_paired_1	7246396.0	1069959.0
EGAR00001763522_1000IBD00309_metagenomics_1_paired_fastp_kneaddata_paired_2	7253234.0	1063121.0
EGAR00001763523_1000IBD00310_metagenomics_1_paired_fastp_kneaddata_paired_1	8810746.0	1512746.0
EGAR00001763523_1000IBD00310_metagenomics_1_paired_fastp_kneaddata_paired_2	8843535.0	1479957.0
EGAR00001763524_1000IBD00311_metagenomics_1_paired_fastp_kneaddata_paired_1	11338764.0	2654764.0
EGAR00001763524_1000IBD00311_metagenomics_1_paired_fastp_kneaddata_paired_2	11405580.0	2587948.0
EGAR00001763526_1000IBD00313_metagenomics_1_paired_fastp_kneaddata_paired_1	4732330.0	402387.0
EGAR00001763526_1000IBD00313_metagenomics_1_paired_fastp_kneaddata_paired_2	4743715.0	391002.0
EGAR00001763527_1000IBD00322_metagenomics_1_paired_fastp_kneaddata_paired_1	3229082.0	192578.0
EGAR00001763527_1000IBD00322_metagenomics_1_paired_fastp_kneaddata_paired_2	3226686.0	194974.0
EGAR00001763528_1000IBD00326_metagenomics_1_paired_fastp_kneaddata_paired_1	10328492.0	1323526.0
EGAR00001763528_1000IBD00326_metagenomics_1_paired_fastp_kneaddata_paired_2	10274099.0	1377919.0
EGAR00001763529_1000IBD00327_metagenomics_1_paired_fastp_kneaddata_paired_1	10153958.0	1461153.0
EGAR00001763529_1000IBD00327_metagenomics_1_paired_fastp_kneaddata_paired_2	10182858.0	1432253.0
EGAR00001763530_1000IBD00328_metagenomics_1_paired_fastp_kneaddata_paired_1	11342544.0	1989084.0
EGAR00001763530_1000IBD00328_metagenomics_1_paired_fastp_kneaddata_paired_2	11359193.0	1972435.0
EGAR00001763531_1000IBD00329_metagenomics_1_paired_fastp_kneaddata_paired_1	2502104.0	195772.0
EGAR00001763531_1000IBD00329_metagenomics_1_paired_fastp_kneaddata_paired_2	2502747.0	195129.0
EGAR00001763532_1000IBD00332_metagenomics_1_paired_fastp_kneaddata_paired_1	3660181.0	243099.0
EGAR00001763532_1000IBD00332_metagenomics_1_paired_fastp_kneaddata_paired_2	3663034.0	240246.0
EGAR00001763533_1000IBD00334_metagenomics_1_paired_fastp_kneaddata_paired_1	9150911.0	1150142.0
EGAR00001763533_1000IBD00334_metagenomics_1_paired_fastp_kneaddata_paired_2	9143284.0	1157769.0
EGAR00001763534_1000IBD00339_metagenomics_1_paired_fastp_kneaddata_paired_1	8951789.0	1215133.0
EGAR00001763534_1000IBD00339_metagenomics_1_paired_fastp_kneaddata_paired_2	8995589.0	1171333.0
EGAR00001763535_1000IBD00341_metagenomics_1_paired_fastp_kneaddata_paired_1	11518465.0	2390643.0
EGAR00001763535_1000IBD00341_metagenomics_1_paired_fastp_kneaddata_paired_2	11553049.0	2356059.0
EGAR00001763536_1000IBD00342_metagenomics_1_paired_fastp_kneaddata_paired_1	8370620.0	1932068.0
EGAR00001763536_1000IBD00342_metagenomics_1_paired_fastp_kneaddata_paired_2	8475334.0	1827354.0
EGAR00001763537_1000IBD00343_metagenomics_1_paired_fastp_kneaddata_paired_1	8597313.0	577386.0
EGAR00001763537_1000IBD00343_metagenomics_1_paired_fastp_kneaddata_paired_2	8519059.0	655640.0
EGAR00001763539_1000IBD00345_metagenomics_1_paired_fastp_kneaddata_paired_1	5476585.0	467893.0
EGAR00001763539_1000IBD00345_metagenomics_1_paired_fastp_kneaddata_paired_2	5483744.0	460734.0
EGAR00001763540_1000IBD00347_metagenomics_1_paired_fastp_kneaddata_paired_1	9638592.0	1356266.0
EGAR00001763540_1000IBD00347_metagenomics_1_paired_fastp_kneaddata_paired_2	9684997.0	1309861.0
EGAR00001763541_1000IBD00349_metagenomics_1_paired_fastp_kneaddata_paired_1	12302073.0	1789493.0
EGAR00001763541_1000IBD00349_metagenomics_1_paired_fastp_kneaddata_paired_2	12260115.0	1831451.0
EGAR00001763544_1000IBD00357_metagenomics_1_paired_fastp_kneaddata_paired_1	5755357.0	507259.0
EGAR00001763544_1000IBD00357_metagenomics_1_paired_fastp_kneaddata_paired_2	5735957.0	526659.0
EGAR00001763545_1000IBD00358_metagenomics_1_paired_fastp_kneaddata_paired_1	5551090.0	456159.0
EGAR00001763545_1000IBD00358_metagenomics_1_paired_fastp_kneaddata_paired_2	5564682.0	442567.0
EGAR00001763547_1000IBD00360_metagenomics_1_paired_fastp_kneaddata_paired_1	5922724.0	507736.0
EGAR00001763547_1000IBD00360_metagenomics_1_paired_fastp_kneaddata_paired_2	5801663.0	628797.0
EGAR00001763548_1000IBD00361_metagenomics_1_paired_fastp_kneaddata_paired_1	5377154.0	510934.0
EGAR00001763548_1000IBD00361_metagenomics_1_paired_fastp_kneaddata_paired_2	5381140.0	506948.0
EGAR00001763549_1000IBD00364_metagenomics_1_paired_fastp_kneaddata_paired_1	9431575.0	2234195.0
EGAR00001763549_1000IBD00364_metagenomics_1_paired_fastp_kneaddata_paired_2	9322656.0	2343114.0
EGAR00001763550_1000IBD00365_metagenomics_1_paired_fastp_kneaddata_paired_1	4236890.0	387523.0
EGAR00001763550_1000IBD00365_metagenomics_1_paired_fastp_kneaddata_paired_2	4245419.0	378994.0
EGAR00001763552_1000IBD00367_metagenomics_1_paired_fastp_kneaddata_paired_1	6356538.0	722727.0
EGAR00001763552_1000IBD00367_metagenomics_1_paired_fastp_kneaddata_paired_2	6347541.0	731724.0
EGAR00001763553_1000IBD00370_metagenomics_1_paired_fastp_kneaddata_paired_1	4217873.0	507564.0
EGAR00001763553_1000IBD00370_metagenomics_1_paired_fastp_kneaddata_paired_2	4229400.0	496037.0
EGAR00001763554_1000IBD00371_metagenomics_1_paired_fastp_kneaddata_paired_1	9978622.0	2120834.0
EGAR00001763554_1000IBD00371_metagenomics_1_paired_fastp_kneaddata_paired_2	10065791.0	2033665.0
EGAR00001763555_1000IBD00374_metagenomics_1_paired_fastp_kneaddata_paired_1	9785055.0	4074712.0
EGAR00001763555_1000IBD00374_metagenomics_1_paired_fastp_kneaddata_paired_2	9696324.0	4163443.0
EGAR00001763556_1000IBD00375_metagenomics_1_paired_fastp_kneaddata_paired_1	9129440.0	1443944.0
EGAR00001763556_1000IBD00375_metagenomics_1_paired_fastp_kneaddata_paired_2	9210165.0	1363219.0
EGAR00001763557_1000IBD00379_metagenomics_1_paired_fastp_kneaddata_paired_1	11486011.0	2781774.0
EGAR00001763557_1000IBD00379_metagenomics_1_paired_fastp_kneaddata_paired_2	11569548.0	2698237.0
EGAR00001763558_1000IBD00384_metagenomics_1_paired_fastp_kneaddata_paired_1	11798354.0	2108833.0
EGAR00001763558_1000IBD00384_metagenomics_1_paired_fastp_kneaddata_paired_2	11807415.0	2099772.0
EGAR00001763559_1000IBD00386_metagenomics_1_paired_fastp_kneaddata_paired_1	10239251.0	2769973.0
EGAR00001763559_1000IBD00386_metagenomics_1_paired_fastp_kneaddata_paired_2	10334700.0	2674524.0
EGAR00001763560_1000IBD00389_metagenomics_1_paired_fastp_kneaddata_paired_1	9090262.0	1381777.0
EGAR00001763560_1000IBD00389_metagenomics_1_paired_fastp_kneaddata_paired_2	9120160.0	1351879.0
EGAR00001763561_1000IBD00390_metagenomics_1_paired_fastp_kneaddata_paired_1	6720904.0	664752.0
EGAR00001763561_1000IBD00390_metagenomics_1_paired_fastp_kneaddata_paired_2	6727619.0	658037.0
EGAR00001763562_1000IBD00393_metagenomics_1_paired_fastp_kneaddata_paired_1	10497137.0	1714664.0
EGAR00001763562_1000IBD00393_metagenomics_1_paired_fastp_kneaddata_paired_2	10598878.0	1612923.0
EGAR00001763563_1000IBD00395_metagenomics_1_paired_fastp_kneaddata_paired_1	5557928.0	613079.0
EGAR00001763563_1000IBD00395_metagenomics_1_paired_fastp_kneaddata_paired_2	5567545.0	603462.0
EGAR00001763565_1000IBD00398_metagenomics_1_paired_fastp_kneaddata_paired_1	10491642.0	2005759.0
EGAR00001763565_1000IBD00398_metagenomics_1_paired_fastp_kneaddata_paired_2	10557802.0	1939599.0
EGAR00001763566_1000IBD00401_metagenomics_1_paired_fastp_kneaddata_paired_1	13977018.0	6465152.0
EGAR00001763566_1000IBD00401_metagenomics_1_paired_fastp_kneaddata_paired_2	13982120.0	6460050.0
EGAR00001763567_1000IBD00403_metagenomics_1_paired_fastp_kneaddata_paired_1	4862136.0	530124.0
EGAR00001763567_1000IBD00403_metagenomics_1_paired_fastp_kneaddata_paired_2	4876192.0	516068.0
EGAR00001763569_1000IBD00407_metagenomics_1_paired_fastp_kneaddata_paired_1	5659033.0	432955.0
EGAR00001763569_1000IBD00407_metagenomics_1_paired_fastp_kneaddata_paired_2	5647876.0	444112.0
EGAR00001763570_1000IBD00408_metagenomics_1_paired_fastp_kneaddata_paired_1	9149747.0	2142296.0
EGAR00001763570_1000IBD00408_metagenomics_1_paired_fastp_kneaddata_paired_2	9209406.0	2082637.0
EGAR00001763571_1000IBD00410_metagenomics_1_paired_fastp_kneaddata_paired_1	6881473.0	1378524.0
EGAR00001763571_1000IBD00410_metagenomics_1_paired_fastp_kneaddata_paired_2	6922279.0	1337718.0
EGAR00001763572_1000IBD00412_metagenomics_1_paired_fastp_kneaddata_paired_1	14043348.0	3176523.0
EGAR00001763572_1000IBD00412_metagenomics_1_paired_fastp_kneaddata_paired_2	14079491.0	3140380.0
EGAR00001763573_1000IBD00416_metagenomics_1_paired_fastp_kneaddata_paired_1	12522530.0	2383317.0
EGAR00001763573_1000IBD00416_metagenomics_1_paired_fastp_kneaddata_paired_2	12320030.0	2585817.0
EGAR00001763574_1000IBD00419_metagenomics_1_paired_fastp_kneaddata_paired_1	7505462.0	1062832.0
EGAR00001763574_1000IBD00419_metagenomics_1_paired_fastp_kneaddata_paired_2	7384322.0	1183972.0
EGAR00001763575_1000IBD00421_metagenomics_1_paired_fastp_kneaddata_paired_1	8800272.0	1437133.0
EGAR00001763575_1000IBD00421_metagenomics_1_paired_fastp_kneaddata_paired_2	8871626.0	1365779.0
EGAR00001763576_1000IBD00423_metagenomics_1_paired_fastp_kneaddata_paired_1	11299415.0	2970111.0
EGAR00001763576_1000IBD00423_metagenomics_1_paired_fastp_kneaddata_paired_2	11399726.0	2869800.0
EGAR00001763577_1000IBD00426_metagenomics_1_paired_fastp_kneaddata_paired_1	10610339.0	2333296.0
EGAR00001763577_1000IBD00426_metagenomics_1_paired_fastp_kneaddata_paired_2	10585222.0	2358413.0
EGAR00001763578_1000IBD00427_metagenomics_1_paired_fastp_kneaddata_paired_1	13251034.0	1807258.0
EGAR00001763578_1000IBD00427_metagenomics_1_paired_fastp_kneaddata_paired_2	13208543.0	1849749.0
EGAR00001763579_1000IBD00431_metagenomics_1_paired_fastp_kneaddata_paired_1	5699377.0	512235.0
EGAR00001763579_1000IBD00431_metagenomics_1_paired_fastp_kneaddata_paired_2	5713719.0	497893.0
EGAR00001763580_1000IBD00433_metagenomics_1_paired_fastp_kneaddata_paired_1	10298305.0	2062028.0
EGAR00001763580_1000IBD00433_metagenomics_1_paired_fastp_kneaddata_paired_2	10432105.0	1928228.0
EGAR00001763581_1000IBD00438_metagenomics_1_paired_fastp_kneaddata_paired_1	8126209.0	1258056.0
EGAR00001763581_1000IBD00438_metagenomics_1_paired_fastp_kneaddata_paired_2	8178752.0	1205513.0
EGAR00001763582_1000IBD00442_metagenomics_1_paired_fastp_kneaddata_paired_1	12184462.0	2855820.0
EGAR00001763582_1000IBD00442_metagenomics_1_paired_fastp_kneaddata_paired_2	12239794.0	2800488.0
EGAR00001763583_1000IBD00444_metagenomics_1_paired_fastp_kneaddata_paired_1	11153857.0	1733207.0
EGAR00001763583_1000IBD00444_metagenomics_1_paired_fastp_kneaddata_paired_2	11201084.0	1685980.0
EGAR00001763584_1000IBD00448_metagenomics_1_paired_fastp_kneaddata_paired_1	10100668.0	2632354.0
EGAR00001763584_1000IBD00448_metagenomics_1_paired_fastp_kneaddata_paired_2	10124081.0	2608941.0
EGAR00001763586_1000IBD00450_metagenomics_1_paired_fastp_kneaddata_paired_1	9984916.0	1677461.0
EGAR00001763586_1000IBD00450_metagenomics_1_paired_fastp_kneaddata_paired_2	9968195.0	1694182.0
EGAR00001763587_1000IBD00453_metagenomics_1_paired_fastp_kneaddata_paired_1	9739874.0	1574618.0
EGAR00001763587_1000IBD00453_metagenomics_1_paired_fastp_kneaddata_paired_2	9777869.0	1536623.0
EGAR00001763588_1000IBD00458_metagenomics_1_paired_fastp_kneaddata_paired_1	12520583.0	2740093.0
EGAR00001763588_1000IBD00458_metagenomics_1_paired_fastp_kneaddata_paired_2	12516944.0	2743732.0
EGAR00001763591_1000IBD00467_metagenomics_1_paired_fastp_kneaddata_paired_1	7241536.0	1294805.0
EGAR00001763591_1000IBD00467_metagenomics_1_paired_fastp_kneaddata_paired_2	7295605.0	1240736.0
EGAR00001763592_1000IBD00469_metagenomics_1_paired_fastp_kneaddata_paired_1	10848021.0	2303221.0
EGAR00001763592_1000IBD00469_metagenomics_1_paired_fastp_kneaddata_paired_2	10908961.0	2242281.0
EGAR00001763593_1000IBD00470_metagenomics_1_paired_fastp_kneaddata_paired_1	11977888.0	2565177.0
EGAR00001763593_1000IBD00470_metagenomics_1_paired_fastp_kneaddata_paired_2	12105609.0	2437456.0
EGAR00001763594_1000IBD00474_metagenomics_1_paired_fastp_kneaddata_paired_1	12363386.0	2117703.0
EGAR00001763594_1000IBD00474_metagenomics_1_paired_fastp_kneaddata_paired_2	12408861.0	2072228.0
EGAR00001763595_1000IBD00475_metagenomics_1_paired_fastp_kneaddata_paired_1	8188473.0	1234568.0
EGAR00001763595_1000IBD00475_metagenomics_1_paired_fastp_kneaddata_paired_2	8251418.0	1171623.0
EGAR00001763596_1000IBD00477_metagenomics_1_paired_fastp_kneaddata_paired_1	8909765.0	1605352.0
EGAR00001763596_1000IBD00477_metagenomics_1_paired_fastp_kneaddata_paired_2	8873693.0	1641424.0
EGAR00001763597_1000IBD00479_metagenomics_1_paired_fastp_kneaddata_paired_1	7763279.0	1770631.0
EGAR00001763597_1000IBD00479_metagenomics_1_paired_fastp_kneaddata_paired_2	7793303.0	1740607.0
EGAR00001763598_1000IBD00485_metagenomics_1_paired_fastp_kneaddata_paired_1	8368698.0	1857602.0
EGAR00001763598_1000IBD00485_metagenomics_1_paired_fastp_kneaddata_paired_2	8453277.0	1773023.0
EGAR00001763599_1000IBD00486_metagenomics_1_paired_fastp_kneaddata_paired_1	8914479.0	1046271.0
EGAR00001763599_1000IBD00486_metagenomics_1_paired_fastp_kneaddata_paired_2	8665297.0	1295453.0
EGAR00001763600_1000IBD00492_metagenomics_1_paired_fastp_kneaddata_paired_1	9924174.0	1561281.0
EGAR00001763600_1000IBD00492_metagenomics_1_paired_fastp_kneaddata_paired_2	9991944.0	1493511.0
EGAR00001763601_1000IBD00494_metagenomics_1_paired_fastp_kneaddata_paired_1	2551610.0	184139.0
EGAR00001763601_1000IBD00494_metagenomics_1_paired_fastp_kneaddata_paired_2	2555787.0	179962.0
EGAR00001763602_1000IBD00495_metagenomics_1_paired_fastp_kneaddata_paired_1	6767872.0	1265979.0
EGAR00001763602_1000IBD00495_metagenomics_1_paired_fastp_kneaddata_paired_2	6719547.0	1314304.0
EGAR00001763605_1000IBD00502_metagenomics_1_paired_fastp_kneaddata_paired_1	10350941.0	2808713.0
EGAR00001763605_1000IBD00502_metagenomics_1_paired_fastp_kneaddata_paired_2	10436472.0	2723182.0
EGAR00001763607_1000IBD00505_metagenomics_1_paired_fastp_kneaddata_paired_1	7323802.0	1629459.0
EGAR00001763607_1000IBD00505_metagenomics_1_paired_fastp_kneaddata_paired_2	7332133.0	1621128.0
EGAR00001763608_1000IBD00508_metagenomics_1_paired_fastp_kneaddata_paired_1	10848132.0	1660270.0
EGAR00001763608_1000IBD00508_metagenomics_1_paired_fastp_kneaddata_paired_2	10738461.0	1769941.0
EGAR00001763609_1000IBD00509_metagenomics_1_paired_fastp_kneaddata_paired_1	8576173.0	5025799.0
EGAR00001763609_1000IBD00509_metagenomics_1_paired_fastp_kneaddata_paired_2	8772602.0	4829370.0
EGAR00001763610_1000IBD00510_metagenomics_1_paired_fastp_kneaddata_paired_1	7095862.0	861792.0
EGAR00001763610_1000IBD00510_metagenomics_1_paired_fastp_kneaddata_paired_2	7133736.0	823918.0
EGAR00001763611_1000IBD00511_metagenomics_1_paired_fastp_kneaddata_paired_1	16235267.0	3861723.0
EGAR00001763611_1000IBD00511_metagenomics_1_paired_fastp_kneaddata_paired_2	16468152.0	3628838.0
EGAR00001763612_1000IBD00512_metagenomics_1_paired_fastp_kneaddata_paired_1	12657512.0	5512427.0
EGAR00001763612_1000IBD00512_metagenomics_1_paired_fastp_kneaddata_paired_2	12477275.0	5692664.0
EGAR00001763613_1000IBD00514_metagenomics_1_paired_fastp_kneaddata_paired_1	18089087.0	3977873.0
EGAR00001763613_1000IBD00514_metagenomics_1_paired_fastp_kneaddata_paired_2	18268526.0	3798434.0
EGAR00001763615_1000IBD00526_metagenomics_1_paired_fastp_kneaddata_paired_1	13104810.0	2736516.0
EGAR00001763615_1000IBD00526_metagenomics_1_paired_fastp_kneaddata_paired_2	13153884.0	2687442.0
EGAR00001763617_1000IBD00529_metagenomics_1_paired_fastp_kneaddata_paired_1	10136028.0	1427081.0
EGAR00001763617_1000IBD00529_metagenomics_1_paired_fastp_kneaddata_paired_2	10212810.0	1350299.0
EGAR00001763619_1000IBD00531_metagenomics_1_paired_fastp_kneaddata_paired_1	6829178.0	806288.0
EGAR00001763619_1000IBD00531_metagenomics_1_paired_fastp_kneaddata_paired_2	6813776.0	821690.0
EGAR00001763620_1000IBD00534_metagenomics_1_paired_fastp_kneaddata_paired_1	17526159.0	8132719.0
EGAR00001763620_1000IBD00534_metagenomics_1_paired_fastp_kneaddata_paired_2	17827060.0	7831818.0
EGAR00001763621_1000IBD00535_metagenomics_1_paired_fastp_kneaddata_paired_1	14849117.0	6016128.0
EGAR00001763621_1000IBD00535_metagenomics_1_paired_fastp_kneaddata_paired_2	14842488.0	6022757.0
EGAR00001763622_1000IBD00536_metagenomics_1_paired_fastp_kneaddata_paired_1	10102697.0	1878058.0
EGAR00001763622_1000IBD00536_metagenomics_1_paired_fastp_kneaddata_paired_2	10215369.0	1765386.0
EGAR00001763623_1000IBD00538_metagenomics_1_paired_fastp_kneaddata_paired_1	8146254.0	1398008.0
EGAR00001763623_1000IBD00538_metagenomics_1_paired_fastp_kneaddata_paired_2	8161143.0	1383119.0
EGAR00001763624_1000IBD00539_metagenomics_1_paired_fastp_kneaddata_paired_1	13318955.0	2460340.0
EGAR00001763624_1000IBD00539_metagenomics_1_paired_fastp_kneaddata_paired_2	13378618.0	2400677.0
EGAR00001763625_1000IBD00540_metagenomics_1_paired_fastp_kneaddata_paired_1	12677834.0	2924102.0
EGAR00001763625_1000IBD00540_metagenomics_1_paired_fastp_kneaddata_paired_2	12852437.0	2749499.0
EGAR00001763626_1000IBD00541_metagenomics_1_paired_fastp_kneaddata_paired_1	5926012.0	640781.0
EGAR00001763626_1000IBD00541_metagenomics_1_paired_fastp_kneaddata_paired_2	5942010.0	624783.0
EGAR00001763627_1000IBD00545_metagenomics_1_paired_fastp_kneaddata_paired_1	5811428.0	691583.0
EGAR00001763627_1000IBD00545_metagenomics_1_paired_fastp_kneaddata_paired_2	5834640.0	668371.0
EGAR00001763628_1000IBD00546_metagenomics_1_paired_fastp_kneaddata_paired_1	7646729.0	951218.0
EGAR00001763628_1000IBD00546_metagenomics_1_paired_fastp_kneaddata_paired_2	7674119.0	923828.0
EGAR00001763629_1000IBD00548_metagenomics_1_paired_fastp_kneaddata_paired_1	12351174.0	2508537.0
EGAR00001763629_1000IBD00548_metagenomics_1_paired_fastp_kneaddata_paired_2	12401428.0	2458283.0
EGAR00001763630_1000IBD00550_metagenomics_1_paired_fastp_kneaddata_paired_1	4777281.0	534115.0
EGAR00001763630_1000IBD00550_metagenomics_1_paired_fastp_kneaddata_paired_2	4725384.0	586012.0
EGAR00001763631_1000IBD00556_metagenomics_1_paired_fastp_kneaddata_paired_1	7973300.0	1396846.0
EGAR00001763631_1000IBD00556_metagenomics_1_paired_fastp_kneaddata_paired_2	7983734.0	1386412.0
EGAR00001763632_1000IBD00559_metagenomics_1_paired_fastp_kneaddata_paired_1	12691678.0	2909267.0
EGAR00001763632_1000IBD00559_metagenomics_1_paired_fastp_kneaddata_paired_2	12805925.0	2795020.0
EGAR00001763633_1000IBD00563_metagenomics_1_paired_fastp_kneaddata_paired_1	8328526.0	1255186.0
EGAR00001763633_1000IBD00563_metagenomics_1_paired_fastp_kneaddata_paired_2	8381300.0	1202412.0
EGAR00001763634_1000IBD00565_metagenomics_1_paired_fastp_kneaddata_paired_1	10577736.0	2549459.0
EGAR00001763634_1000IBD00565_metagenomics_1_paired_fastp_kneaddata_paired_2	10632713.0	2494482.0
EGAR00001763635_1000IBD00566_metagenomics_1_paired_fastp_kneaddata_paired_1	7737773.0	1246381.0
EGAR00001763635_1000IBD00566_metagenomics_1_paired_fastp_kneaddata_paired_2	7758918.0	1225236.0
EGAR00001763636_1000IBD00567_metagenomics_1_paired_fastp_kneaddata_paired_1	14525846.0	3079306.0
EGAR00001763636_1000IBD00567_metagenomics_1_paired_fastp_kneaddata_paired_2	14669833.0	2935319.0
EGAR00001763637_1000IBD00569_metagenomics_1_paired_fastp_kneaddata_paired_1	9199556.0	2659256.0
EGAR00001763637_1000IBD00569_metagenomics_1_paired_fastp_kneaddata_paired_2	9270277.0	2588535.0
EGAR00001763639_1000IBD00577_metagenomics_1_paired_fastp_kneaddata_paired_1	8864506.0	1345546.0
EGAR00001763639_1000IBD00577_metagenomics_1_paired_fastp_kneaddata_paired_2	8917971.0	1292081.0
EGAR00001763640_1000IBD00579_metagenomics_1_paired_fastp_kneaddata_paired_1	5528931.0	558122.0
EGAR00001763640_1000IBD00579_metagenomics_1_paired_fastp_kneaddata_paired_2	5543150.0	543903.0
EGAR00001763641_1000IBD00580_metagenomics_1_paired_fastp_kneaddata_paired_1	11707223.0	1796351.0
EGAR00001763641_1000IBD00580_metagenomics_1_paired_fastp_kneaddata_paired_2	11805929.0	1697645.0
EGAR00001763642_1000IBD00583_metagenomics_1_paired_fastp_kneaddata_paired_1	4781191.0	1740179.0
EGAR00001763642_1000IBD00583_metagenomics_1_paired_fastp_kneaddata_paired_2	4874194.0	1647176.0
EGAR00001763643_1000IBD00586_metagenomics_1_paired_fastp_kneaddata_paired_1	8577485.0	2047201.0
EGAR00001763643_1000IBD00586_metagenomics_1_paired_fastp_kneaddata_paired_2	8677107.0	1947579.0
EGAR00001763644_1000IBD00588_metagenomics_1_paired_fastp_kneaddata_paired_1	7813469.0	956074.0
EGAR00001763644_1000IBD00588_metagenomics_1_paired_fastp_kneaddata_paired_2	7837200.0	932343.0
EGAR00001763645_1000IBD00590_metagenomics_1_paired_fastp_kneaddata_paired_1	10701558.0	1883787.0
EGAR00001763645_1000IBD00590_metagenomics_1_paired_fastp_kneaddata_paired_2	10781656.0	1803689.0
EGAR00001763646_1000IBD00593_metagenomics_1_paired_fastp_kneaddata_paired_1	7594911.0	1588508.0
EGAR00001763646_1000IBD00593_metagenomics_1_paired_fastp_kneaddata_paired_2	7630794.0	1552625.0
EGAR00001763647_1000IBD00594_metagenomics_1_paired_fastp_kneaddata_paired_1	7920646.0	2525865.0
EGAR00001763647_1000IBD00594_metagenomics_1_paired_fastp_kneaddata_paired_2	8014952.0	2431559.0
EGAR00001763648_1000IBD00596_metagenomics_1_paired_fastp_kneaddata_paired_1	8450772.0	1414220.0
EGAR00001763648_1000IBD00596_metagenomics_1_paired_fastp_kneaddata_paired_2	8471325.0	1393667.0
EGAR00001763649_1000IBD00597_metagenomics_1_paired_fastp_kneaddata_paired_1	8280240.0	1320916.0
EGAR00001763649_1000IBD00597_metagenomics_1_paired_fastp_kneaddata_paired_2	8326939.0	1274217.0
EGAR00001763650_1000IBD00598_metagenomics_1_paired_fastp_kneaddata_paired_1	12206451.0	3817782.0
EGAR00001763650_1000IBD00598_metagenomics_1_paired_fastp_kneaddata_paired_2	12364377.0	3659856.0
EGAR00001763651_1000IBD00599_metagenomics_1_paired_fastp_kneaddata_paired_1	10536170.0	1222651.0
EGAR00001763651_1000IBD00599_metagenomics_1_paired_fastp_kneaddata_paired_2	10073793.0	1685028.0
EGAR00001763652_1000IBD00600_metagenomics_1_paired_fastp_kneaddata_paired_1	12130130.0	2469182.0
EGAR00001763652_1000IBD00600_metagenomics_1_paired_fastp_kneaddata_paired_2	12149046.0	2450266.0
EGAR00001763653_1000IBD00604_metagenomics_1_paired_fastp_kneaddata_paired_1	14111295.0	3080470.0
EGAR00001763653_1000IBD00604_metagenomics_1_paired_fastp_kneaddata_paired_2	13952366.0	3239399.0
EGAR00001763654_1000IBD00606_metagenomics_1_paired_fastp_kneaddata_paired_1	5459179.0	626560.0
EGAR00001763654_1000IBD00606_metagenomics_1_paired_fastp_kneaddata_paired_2	5467272.0	618467.0
EGAR00001763655_1000IBD00607_metagenomics_1_paired_fastp_kneaddata_paired_1	10922480.0	1180228.0
EGAR00001763655_1000IBD00607_metagenomics_1_paired_fastp_kneaddata_paired_2	10595347.0	1507361.0
EGAR00001763656_1000IBD00610_metagenomics_1_paired_fastp_kneaddata_paired_1	4998420.0	763479.0
EGAR00001763656_1000IBD00610_metagenomics_1_paired_fastp_kneaddata_paired_2	5041390.0	720509.0
EGAR00001763657_1000IBD00611_metagenomics_1_paired_fastp_kneaddata_paired_1	6499023.0	1514532.0
