Sample	Unique Reads	Duplicate Reads
EGAR00001763582_1000IBD00442_metagenomics.2	12135579.0	3131341.0
EGAR00001763583_1000IBD00444_metagenomics.1	11141040.0	1957518.0
EGAR00001763583_1000IBD00444_metagenomics.2	11210835.0	1887723.0
EGAR00001763584_1000IBD00448_metagenomics.1	9854092.0	3025065.0
EGAR00001763584_1000IBD00448_metagenomics.2	9868895.0	3010262.0
EGAR00001763586_1000IBD00450_metagenomics.1	10024703.0	1859007.0
EGAR00001763586_1000IBD00450_metagenomics.2	10005659.0	1878051.0
EGAR00001763587_1000IBD00453_metagenomics.1	9880699.0	1782698.0
EGAR00001763587_1000IBD00453_metagenomics.2	9945005.0	1718392.0
EGAR00001763588_1000IBD00458_metagenomics.1	12451770.0	3058501.0
EGAR00001763588_1000IBD00458_metagenomics.2	12439874.0	3070397.0
EGAR00001763591_1000IBD00467_metagenomics.1	7062720.0	1591543.0
EGAR00001763591_1000IBD00467_metagenomics.2	7152957.0	1501306.0
EGAR00001763592_1000IBD00469_metagenomics.1	10699941.0	2663568.0
EGAR00001763592_1000IBD00469_metagenomics.2	10802199.0	2561310.0
EGAR00001763593_1000IBD00470_metagenomics.1	12017409.0	2908700.0
EGAR00001763593_1000IBD00470_metagenomics.2	12195279.0	2730830.0
EGAR00001763594_1000IBD00474_metagenomics.1	12393002.0	2349125.0
EGAR00001763594_1000IBD00474_metagenomics.2	12446142.0	2295985.0
EGAR00001763595_1000IBD00475_metagenomics.1	8226814.0	1413742.0
EGAR00001763595_1000IBD00475_metagenomics.2	8318912.0	1321644.0
EGAR00001763596_1000IBD00477_metagenomics.1	8789411.0	1826516.0
EGAR00001763596_1000IBD00477_metagenomics.2	8755677.0	1860250.0
EGAR00001763597_1000IBD00479_metagenomics.1	7540635.0	2187790.0
EGAR00001763597_1000IBD00479_metagenomics.2	7602611.0	2125814.0
EGAR00001763598_1000IBD00485_metagenomics.1	8400232.0	2108728.0
EGAR00001763598_1000IBD00485_metagenomics.2	8514510.0	1994450.0
EGAR00001763599_1000IBD00486_metagenomics.1	8944029.0	1151712.0
EGAR00001763599_1000IBD00486_metagenomics.2	8607335.0	1488406.0
EGAR00001763600_1000IBD00492_metagenomics.1	9922519.0	1721240.0
EGAR00001763600_1000IBD00492_metagenomics.2	10026598.0	1617161.0
EGAR00001763601_1000IBD00494_metagenomics.1	4120055.0	311718.0
EGAR00001763601_1000IBD00494_metagenomics.2	4125265.0	306508.0
EGAR00001763602_1000IBD00495_metagenomics.1	6596917.0	1512642.0
EGAR00001763602_1000IBD00495_metagenomics.2	6503988.0	1605571.0
EGAR00001763605_1000IBD00502_metagenomics.1	10202197.0	3238867.0
EGAR00001763605_1000IBD00502_metagenomics.2	10318231.0	3122833.0
EGAR00001763607_1000IBD00505_metagenomics.1	7150663.0	1894929.0
EGAR00001763607_1000IBD00505_metagenomics.2	7159459.0	1886133.0
EGAR00001763608_1000IBD00508_metagenomics.1	10875048.0	1832886.0
EGAR00001763608_1000IBD00508_metagenomics.2	10721360.0	1986574.0
EGAR00001763609_1000IBD00509_metagenomics.1	8057788.0	5715182.0
EGAR00001763609_1000IBD00509_metagenomics.2	8294653.0	5478317.0
EGAR00001763610_1000IBD00510_metagenomics.1	7111377.0	950757.0
EGAR00001763610_1000IBD00510_metagenomics.2	7167417.0	894717.0
EGAR00001763611_1000IBD00511_metagenomics.1	16321932.0	4383582.0
EGAR00001763611_1000IBD00511_metagenomics.2	16659809.0	4045705.0
EGAR00001763612_1000IBD00512_metagenomics.1	11969798.0	6341392.0
EGAR00001763612_1000IBD00512_metagenomics.2	11711365.0	6599825.0
EGAR00001763613_1000IBD00514_metagenomics.1	18114059.0	4352790.0
EGAR00001763613_1000IBD00514_metagenomics.2	18365780.0	4101069.0
EGAR00001763615_1000IBD00526_metagenomics.1	13027961.0	3064343.0
EGAR00001763615_1000IBD00526_metagenomics.2	13090745.0	3001559.0
EGAR00001763617_1000IBD00529_metagenomics.1	10147327.0	1590664.0
EGAR00001763617_1000IBD00529_metagenomics.2	10262455.0	1475536.0
EGAR00001763619_1000IBD00531_metagenomics.1	6841891.0	909302.0
EGAR00001763619_1000IBD00531_metagenomics.2	6827868.0	923325.0
EGAR00001763620_1000IBD00534_metagenomics.1	16877871.0	9332410.0
EGAR00001763620_1000IBD00534_metagenomics.2	17345535.0	8864746.0
EGAR00001763621_1000IBD00535_metagenomics.1	14347721.0	7016140.0
EGAR00001763621_1000IBD00535_metagenomics.2	14330335.0	7033526.0
EGAR00001763622_1000IBD00536_metagenomics.1	10115260.0	2202811.0
EGAR00001763622_1000IBD00536_metagenomics.2	10298251.0	2019820.0
EGAR00001763623_1000IBD00538_metagenomics.1	8055651.0	1601802.0
EGAR00001763623_1000IBD00538_metagenomics.2	8087660.0	1569793.0
EGAR00001763624_1000IBD00539_metagenomics.1	13265003.0	2728483.0
EGAR00001763624_1000IBD00539_metagenomics.2	13341474.0	2652012.0
EGAR00001763625_1000IBD00540_metagenomics.1	12514880.0	3337204.0
EGAR00001763625_1000IBD00540_metagenomics.2	12803873.0	3048211.0
EGAR00001763626_1000IBD00541_metagenomics.1	6050739.0	705369.0
EGAR00001763626_1000IBD00541_metagenomics.2	6076264.0	679844.0
EGAR00001763627_1000IBD00545_metagenomics.1	5815408.0	793268.0
EGAR00001763627_1000IBD00545_metagenomics.2	5845042.0	763634.0
EGAR00001763628_1000IBD00546_metagenomics.1	8372780.0	1123757.0
EGAR00001763628_1000IBD00546_metagenomics.2	8411577.0	1084960.0
EGAR00001763629_1000IBD00548_metagenomics.1	12248062.0	2827340.0
EGAR00001763629_1000IBD00548_metagenomics.2	12326431.0	2748971.0
EGAR00001763630_1000IBD00550_metagenomics.1	6087013.0	633864.0
EGAR00001763630_1000IBD00550_metagenomics.2	5997519.0	723358.0
EGAR00001763631_1000IBD00556_metagenomics.1	7818976.0	1677450.0
EGAR00001763631_1000IBD00556_metagenomics.2	7839465.0	1656961.0
EGAR00001763632_1000IBD00559_metagenomics.1	12506941.0	3298315.0
EGAR00001763632_1000IBD00559_metagenomics.2	12667906.0	3137350.0
EGAR00001763633_1000IBD00563_metagenomics.1	8288202.0	1411811.0
EGAR00001763633_1000IBD00563_metagenomics.2	8366458.0	1333555.0
EGAR00001763634_1000IBD00565_metagenomics.1	10462761.0	2871593.0
EGAR00001763634_1000IBD00565_metagenomics.2	10538399.0	2795955.0
EGAR00001763635_1000IBD00566_metagenomics.1	7627663.0	1470388.0
EGAR00001763635_1000IBD00566_metagenomics.2	7658661.0	1439390.0
EGAR00001763636_1000IBD00567_metagenomics.1	14629999.0	3459964.0
EGAR00001763636_1000IBD00567_metagenomics.2	14836397.0	3253566.0
EGAR00001763637_1000IBD00569_metagenomics.1	9175667.0	3271216.0
EGAR00001763637_1000IBD00569_metagenomics.2	9306551.0	3140332.0
EGAR00001763639_1000IBD00577_metagenomics.1	9008689.0	1504528.0
EGAR00001763639_1000IBD00577_metagenomics.2	9091417.0	1421800.0
EGAR00001763640_1000IBD00579_metagenomics.1	5553485.0	641123.0
EGAR00001763640_1000IBD00579_metagenomics.2	5569729.0	624879.0
EGAR00001763641_1000IBD00580_metagenomics.1	11836050.0	1987605.0
EGAR00001763641_1000IBD00580_metagenomics.2	11977583.0	1846072.0
EGAR00001763642_1000IBD00583_metagenomics.1	6996098.0	2353814.0
EGAR00001763642_1000IBD00583_metagenomics.2	7160871.0	2189041.0
EGAR00001763643_1000IBD00586_metagenomics.1	8642038.0	2308954.0
EGAR00001763643_1000IBD00586_metagenomics.2	8786277.0	2164715.0
EGAR00001763644_1000IBD00588_metagenomics.1	7919681.0	1077267.0
EGAR00001763644_1000IBD00588_metagenomics.2	7958218.0	1038730.0
EGAR00001763645_1000IBD00590_metagenomics.1	10649629.0	2121226.0
EGAR00001763645_1000IBD00590_metagenomics.2	10767119.0	2003736.0
EGAR00001763646_1000IBD00593_metagenomics.1	7526947.0	1839389.0
EGAR00001763646_1000IBD00593_metagenomics.2	7593783.0	1772553.0
EGAR00001763647_1000IBD00594_metagenomics.1	7835903.0	2913874.0
EGAR00001763647_1000IBD00594_metagenomics.2	7953233.0	2796544.0
EGAR00001763648_1000IBD00596_metagenomics.1	8384553.0	1590504.0
EGAR00001763648_1000IBD00596_metagenomics.2	8406169.0	1568888.0
EGAR00001763649_1000IBD00597_metagenomics.1	8212591.0	1503204.0
EGAR00001763649_1000IBD00597_metagenomics.2	8288978.0	1426817.0
EGAR00001763650_1000IBD00598_metagenomics.1	11908128.0	4440790.0
EGAR00001763650_1000IBD00598_metagenomics.2	12137299.0	4211619.0
EGAR00001763651_1000IBD00599_metagenomics.1	10574355.0	1309075.0
EGAR00001763651_1000IBD00599_metagenomics.2	9961269.0	1922161.0
EGAR00001763652_1000IBD00600_metagenomics.1	12094866.0	2790134.0
EGAR00001763652_1000IBD00600_metagenomics.2	12116231.0	2768769.0
EGAR00001763653_1000IBD00604_metagenomics.1	14048631.0	3383612.0
EGAR00001763653_1000IBD00604_metagenomics.2	13840521.0	3591722.0
EGAR00001763654_1000IBD00606_metagenomics.1	5426108.0	755867.0
EGAR00001763654_1000IBD00606_metagenomics.2	5441211.0	740764.0
EGAR00001763655_1000IBD00607_metagenomics.1	11036449.0	1258194.0
EGAR00001763655_1000IBD00607_metagenomics.2	10606181.0	1688462.0
EGAR00001763656_1000IBD00610_metagenomics.1	7487256.0	1120854.0
EGAR00001763656_1000IBD00610_metagenomics.2	7572521.0	1035589.0
EGAR00001763657_1000IBD00611_metagenomics.1	6399811.0	1682965.0
EGAR00001763657_1000IBD00611_metagenomics.2	5950929.0	2131847.0
EGAR00001763658_1000IBD00612_metagenomics.1	9710859.0	1154021.0
EGAR00001763658_1000IBD00612_metagenomics.2	9225812.0	1639068.0
EGAR00001763659_1000IBD00613_metagenomics.1	5832468.0	574923.0
EGAR00001763659_1000IBD00613_metagenomics.2	5845758.0	561633.0
EGAR00001763661_1000IBD00616_metagenomics.1	6364205.0	748037.0
EGAR00001763661_1000IBD00616_metagenomics.2	6390852.0	721390.0
EGAR00001763662_1000IBD00621_metagenomics.1	8441981.0	1109944.0
EGAR00001763662_1000IBD00621_metagenomics.2	8470465.0	1081460.0
EGAR00001763663_1000IBD00624_metagenomics.1	8553315.0	1682632.0
EGAR00001763663_1000IBD00624_metagenomics.2	8286078.0	1949869.0
EGAR00001763664_1000IBD00625_metagenomics.1	10582230.0	1639393.0
EGAR00001763664_1000IBD00625_metagenomics.2	10639378.0	1582245.0
EGAR00001763665_1000IBD00626_metagenomics.1	15098376.0	3262882.0
EGAR00001763665_1000IBD00626_metagenomics.2	15181203.0	3180055.0
EGAR00001763666_1000IBD00627_metagenomics.1	9399996.0	2037282.0
EGAR00001763666_1000IBD00627_metagenomics.2	9459551.0	1977727.0
EGAR00001763667_1000IBD00628_metagenomics.1	6692094.0	972796.0
EGAR00001763667_1000IBD00628_metagenomics.2	6756409.0	908481.0
EGAR00001763668_1000IBD00629_metagenomics.1	7959413.0	1145336.0
EGAR00001763668_1000IBD00629_metagenomics.2	7989934.0	1114815.0
EGAR00001763669_1000IBD00630_metagenomics.1	6203730.0	1055229.0
EGAR00001763669_1000IBD00630_metagenomics.2	6233697.0	1025262.0
EGAR00001763670_1000IBD00631_metagenomics.1	7899294.0	1547751.0
EGAR00001763670_1000IBD00631_metagenomics.2	7923109.0	1523936.0
EGAR00001763671_1000IBD00633_metagenomics.1	9544204.0	2066211.0
EGAR00001763671_1000IBD00633_metagenomics.2	8929361.0	2681054.0
EGAR00001763672_1000IBD00639_metagenomics.1	8547466.0	1499857.0
EGAR00001763672_1000IBD00639_metagenomics.2	8657487.0	1389836.0
EGAR00001763673_1000IBD00640_metagenomics.1	16038609.0	5203663.0
EGAR00001763673_1000IBD00640_metagenomics.2	16107228.0	5135044.0
EGAR00001763674_1000IBD00643_metagenomics.1	10552324.0	3345377.0
EGAR00001763674_1000IBD00643_metagenomics.2	10685688.0	3212013.0
EGAR00001763675_1000IBD00644_metagenomics.1	9294830.0	1261167.0
EGAR00001763675_1000IBD00644_metagenomics.2	9363764.0	1192233.0
EGAR00001763676_1000IBD00645_metagenomics.1	5487185.0	1878701.0
EGAR00001763676_1000IBD00645_metagenomics.2	5545009.0	1820877.0
EGAR00001763677_1000IBD00646_metagenomics.1	8439412.0	887410.0
EGAR00001763677_1000IBD00646_metagenomics.2	8254394.0	1072428.0
EGAR00001763678_1000IBD00649_metagenomics.1	5580392.0	1139288.0
EGAR00001763678_1000IBD00649_metagenomics.2	5599370.0	1120310.0
EGAR00001763679_1000IBD00652_metagenomics.1	7883065.0	1433640.0
EGAR00001763679_1000IBD00652_metagenomics.2	7932349.0	1384356.0
EGAR00001763680_1000IBD00654_metagenomics.1	9537874.0	3085097.0
EGAR00001763680_1000IBD00654_metagenomics.2	9346459.0	3276512.0
EGAR00001763681_1000IBD00655_metagenomics.1	7549553.0	1062624.0
EGAR00001763681_1000IBD00655_metagenomics.2	7283338.0	1328839.0
EGAR00001763682_1000IBD00663_metagenomics.1	11027078.0	3021062.0
EGAR00001763682_1000IBD00663_metagenomics.2	11038450.0	3009690.0
EGAR00001763683_1000IBD00666_metagenomics.1	4859511.0	497027.0
EGAR00001763683_1000IBD00666_metagenomics.2	4874520.0	482018.0
EGAR00001763684_1000IBD00670_metagenomics.1	7580969.0	1321297.0
EGAR00001763684_1000IBD00670_metagenomics.2	7633825.0	1268441.0
EGAR00001763685_1000IBD00671_metagenomics.1	8251133.0	517126.0
EGAR00001763685_1000IBD00671_metagenomics.2	7985278.0	782981.0
EGAR00001763686_1000IBD00672_metagenomics.1	9706926.0	1727461.0
EGAR00001763686_1000IBD00672_metagenomics.2	9736150.0	1698237.0
EGAR00001763687_1000IBD00673_metagenomics.1	14281403.0	6125734.0
EGAR00001763687_1000IBD00673_metagenomics.2	14609890.0	5797247.0
EGAR00001763688_1000IBD00676_metagenomics.1	11858907.0	4984440.0
EGAR00001763688_1000IBD00676_metagenomics.2	11893801.0	4949546.0
EGAR00001763689_1000IBD00682_metagenomics.1	8613578.0	1276609.0
EGAR00001763689_1000IBD00682_metagenomics.2	8699479.0	1190708.0
EGAR00001763690_1000IBD00684_metagenomics.1	13848681.0	3545891.0
EGAR00001763690_1000IBD00684_metagenomics.2	14014245.0	3380327.0
EGAR00001763692_1000IBD00686_metagenomics.1	10122460.0	1398461.0
EGAR00001763692_1000IBD00686_metagenomics.2	10104523.0	1416398.0
EGAR00001763693_1000IBD00688_metagenomics.1	8825296.0	1311292.0
EGAR00001763693_1000IBD00688_metagenomics.2	8901098.0	1235490.0
EGAR00001763694_1000IBD00689_metagenomics.1	4683979.0	309874.0
EGAR00001763694_1000IBD00689_metagenomics.2	4693794.0	300059.0
EGAR00001763695_1000IBD00690_metagenomics.1	5781415.0	635940.0
EGAR00001763695_1000IBD00690_metagenomics.2	5804290.0	613065.0
EGAR00001763696_1000IBD00692_metagenomics.1	8573590.0	1272627.0
EGAR00001763696_1000IBD00692_metagenomics.2	8293978.0	1552239.0
EGAR00001763697_1000IBD00693_metagenomics.1	11429028.0	2558455.0
EGAR00001763697_1000IBD00693_metagenomics.2	11504698.0	2482785.0
EGAR00001763699_1000IBD00695_metagenomics.1	4526777.0	962864.0
EGAR00001763699_1000IBD00695_metagenomics.2	4559679.0	929962.0
EGAR00001763701_1000IBD00698_metagenomics.1	9391591.0	1861122.0
EGAR00001763701_1000IBD00698_metagenomics.2	9499430.0	1753283.0
EGAR00001763703_1000IBD00700_metagenomics.1	12735137.0	2578552.0
EGAR00001763703_1000IBD00700_metagenomics.2	12765686.0	2548003.0
EGAR00001763704_1000IBD00701_metagenomics.1	11292447.0	2813349.0
EGAR00001763704_1000IBD00701_metagenomics.2	11351611.0	2754185.0
EGAR00001763705_1000IBD00703_metagenomics.1	5574331.0	791310.0
EGAR00001763705_1000IBD00703_metagenomics.2	5612158.0	753483.0
EGAR00001763706_1000IBD00710_metagenomics.1	8818179.0	1618484.0
EGAR00001763706_1000IBD00710_metagenomics.2	8926835.0	1509828.0
EGAR00001763707_1000IBD00713_metagenomics.1	5475620.0	490794.0
EGAR00001763707_1000IBD00713_metagenomics.2	5495108.0	471306.0
EGAR00001763708_1000IBD00726_metagenomics.1	7707656.0	736723.0
EGAR00001763708_1000IBD00726_metagenomics.2	7566859.0	877520.0
EGAR00001763710_1000IBD00976_metagenomics.1	8201430.0	845182.0
EGAR00001763710_1000IBD00976_metagenomics.2	8018887.0	1027725.0
EGAR00001763711_1000IBD01011_metagenomics.1	7624343.0	638194.0
EGAR00001763711_1000IBD01011_metagenomics.2	7304725.0	957812.0
EGAR00001773296_1000IBD00018_metagenomics.1	6974853.0	549623.0
EGAR00001773296_1000IBD00018_metagenomics.2	6912209.0	612267.0
EGAR00001773297_1000IBD00040_metagenomics.1	9333495.0	891535.0
EGAR00001773297_1000IBD00040_metagenomics.2	9113914.0	1111116.0
EGAR00001773298_1000IBD00098_metagenomics.1	6917450.0	1515595.0
EGAR00001773298_1000IBD00098_metagenomics.2	6950501.0	1482544.0
EGAR00001773299_1000IBD00132_metagenomics.1	10991813.0	1074146.0
EGAR00001773299_1000IBD00132_metagenomics.2	10585929.0	1480030.0
EGAR00001773300_1000IBD00174_metagenomics.1	8042193.0	805431.0
EGAR00001773300_1000IBD00174_metagenomics.2	7845747.0	1001877.0
EGAR00001773301_1000IBD00177_metagenomics.1	12499243.0	2240613.0
EGAR00001773301_1000IBD00177_metagenomics.2	11682448.0	3057408.0
EGAR00001773302_1000IBD00196_metagenomics.1	7329878.0	535644.0
EGAR00001773302_1000IBD00196_metagenomics.2	7272585.0	592937.0
EGAR00001773303_1000IBD00216_metagenomics.1	8261143.0	955373.0
EGAR00001773303_1000IBD00216_metagenomics.2	8047650.0	1168866.0
EGAR00001773304_1000IBD00278_metagenomics.1	8029110.0	1097120.0
EGAR00001773304_1000IBD00278_metagenomics.2	7788069.0	1338161.0
EGAR00001773305_1000IBD00331_metagenomics.1	11783790.0	1839787.0
EGAR00001773305_1000IBD00331_metagenomics.2	11116455.0	2507122.0
EGAR00001773306_1000IBD00363_metagenomics.1	6899266.0	611320.0
EGAR00001773306_1000IBD00363_metagenomics.2	6780222.0	730364.0
EGAR00001773307_1000IBD00385_metagenomics.1	7319664.0	841360.0
EGAR00001773307_1000IBD00385_metagenomics.2	7164618.0	996406.0
EGAR00001773308_1000IBD00387_metagenomics.1	8106636.0	678597.0
EGAR00001773308_1000IBD00387_metagenomics.2	7946349.0	838884.0
EGAR00001773309_1000IBD00394_metagenomics.1	8985317.0	963767.0
EGAR00001773309_1000IBD00394_metagenomics.2	8784530.0	1164554.0
EGAR00001773310_1000IBD00409_metagenomics.1	6385963.0	596640.0
EGAR00001773310_1000IBD00409_metagenomics.2	6280078.0	702525.0
EGAR00001773311_1000IBD00428_metagenomics.1	5497925.0	438731.0
EGAR00001773311_1000IBD00428_metagenomics.2	5426225.0	510431.0
EGAR00001773312_1000IBD00435_metagenomics.1	6777012.0	1071338.0
EGAR00001773312_1000IBD00435_metagenomics.2	6584860.0	1263490.0
EGAR00001773313_1000IBD00476_metagenomics.1	13278561.0	1246790.0
EGAR00001773313_1000IBD00476_metagenomics.2	12738706.0	1786645.0
EGAR00001773314_1000IBD00480_metagenomics.1	6584475.0	535856.0
EGAR00001773314_1000IBD00480_metagenomics.2	6502111.0	618220.0
EGAR00001773315_1000IBD00487_metagenomics.1	7073065.0	954503.0
EGAR00001773315_1000IBD00487_metagenomics.2	6891185.0	1136383.0
EGAR00001773316_1000IBD00490_metagenomics.1	6401808.0	952312.0
EGAR00001773316_1000IBD00490_metagenomics.2	6432817.0	921303.0
EGAR00001773317_1000IBD00497_metagenomics.1	8116281.0	661004.0
EGAR00001773317_1000IBD00497_metagenomics.2	7976581.0	800704.0
EGAR00001773318_1000IBD00560_metagenomics.1	9845796.0	937005.0
EGAR00001773318_1000IBD00560_metagenomics.2	9570701.0	1212100.0
EGAR00001773319_1000IBD00571_metagenomics.1	8827655.0	925428.0
EGAR00001773319_1000IBD00571_metagenomics.2	8585173.0	1167910.0
EGAR00001773320_1000IBD00581_metagenomics.1	5530343.0	2188655.0
EGAR00001773320_1000IBD00581_metagenomics.2	5068265.0	2650733.0
EGAR00001773321_1000IBD00605_metagenomics.1	8554341.0	834625.0
EGAR00001773321_1000IBD00605_metagenomics.2	8370035.0	1018931.0
EGAR00001773322_1000IBD00614_metagenomics.1	11252335.0	1317445.0
EGAR00001773322_1000IBD00614_metagenomics.2	10763878.0	1805902.0
EGAR00001773323_1000IBD00637_metagenomics.1	9860485.0	1042614.0
EGAR00001773323_1000IBD00637_metagenomics.2	9535531.0	1367568.0
EGAR00001773324_1000IBD00641_metagenomics.1	8182553.0	1420696.0
EGAR00001773324_1000IBD00641_metagenomics.2	7904754.0	1698495.0
EGAR00001773325_1000IBD00653_metagenomics.1	8915347.0	1379114.0
EGAR00001773325_1000IBD00653_metagenomics.2	8568094.0	1726367.0
EGAR00001773326_1000IBD00662_metagenomics.1	8392639.0	786229.0
EGAR00001773326_1000IBD00662_metagenomics.2	8223309.0	955559.0
EGAR00001773327_1000IBD00664_metagenomics.1	8656713.0	666332.0
EGAR00001773327_1000IBD00664_metagenomics.2	8471891.0	851154.0
EGAR00001773328_1000IBD00667_metagenomics.1	8118274.0	1001579.0
EGAR00001773328_1000IBD00667_metagenomics.2	7827172.0	1292681.0
EGAR00001773329_1000IBD00669_metagenomics.1	4911039.0	826109.0
EGAR00001773329_1000IBD00669_metagenomics.2	4827938.0	909210.0
EGAR00001773330_1000IBD00675_metagenomics.1	6245074.0	1250603.0
EGAR00001773330_1000IBD00675_metagenomics.2	6062760.0	1432917.0
EGAR00001773331_1000IBD00679_metagenomics.1	7454632.0	940546.0
EGAR00001773331_1000IBD00679_metagenomics.2	7239986.0	1155192.0
EGAR00001773332_1000IBD00680_metagenomics.1	8390800.0	750765.0
EGAR00001773332_1000IBD00680_metagenomics.2	8234038.0	907527.0
EGAR00001773333_1000IBD00681_metagenomics.1	8077015.0	770354.0
EGAR00001773333_1000IBD00681_metagenomics.2	7910187.0	937182.0
EGAR00001773334_1000IBD00683_metagenomics.1	8260993.0	589724.0
EGAR00001773334_1000IBD00683_metagenomics.2	8170465.0	680252.0
EGAR00001773335_1000IBD00691_metagenomics.1	8305018.0	902441.0
EGAR00001773335_1000IBD00691_metagenomics.2	8122706.0	1084753.0
EGAR00001773336_1000IBD00702_metagenomics.1	9590063.0	1665474.0
EGAR00001773336_1000IBD00702_metagenomics.2	9101026.0	2154511.0
EGAR00001773337_1000IBD00705_metagenomics.1	8512514.0	1629651.0
EGAR00001773337_1000IBD00705_metagenomics.2	8133441.0	2008724.0
EGAR00001773338_1000IBD00708_metagenomics.1	7230011.0	586213.0
EGAR00001773338_1000IBD00708_metagenomics.2	7101234.0	714990.0
EGAR00001773339_1000IBD00711_metagenomics.1	9437291.0	2666696.0
EGAR00001773339_1000IBD00711_metagenomics.2	8630161.0	3473826.0
EGAR00001773340_1000IBD00715_metagenomics.1	8456478.0	1300296.0
EGAR00001773340_1000IBD00715_metagenomics.2	8105805.0	1650969.0
EGAR00001773341_1000IBD00720_metagenomics.1	11028797.0	1238304.0
EGAR00001773341_1000IBD00720_metagenomics.2	10698181.0	1568920.0
EGAR00001773342_1000IBD00722_metagenomics.1	5400337.0	371450.0
EGAR00001773342_1000IBD00722_metagenomics.2	5366508.0	405279.0
EGAR00001773343_1000IBD00723_metagenomics.1	5942759.0	2039028.0
EGAR00001773343_1000IBD00723_metagenomics.2	5582039.0	2399748.0
EGAR00001773344_1000IBD01328_metagenomics.1	9589111.0	1621311.0
EGAR00001773344_1000IBD01328_metagenomics.2	9066999.0	2143423.0
EGAR00001773345_1000IBD01329_metagenomics.1	9486751.0	687559.0
EGAR00001773345_1000IBD01329_metagenomics.2	9306355.0	867955.0
EGAR00001773346_1000IBD01330_metagenomics.1	7937998.0	647666.0
EGAR00001773346_1000IBD01330_metagenomics.2	7785278.0	800386.0
EGAR00001773347_1000IBD01332_metagenomics.1	5820329.0	999943.0
EGAR00001773347_1000IBD01332_metagenomics.2	5683019.0	1137253.0
